hw1,hw2,tw,bf1,tf1,bf2,tf2,psi,L,y_Mcr_u_eq
350,700,3.11,175,6.91,525,18.79,0.5,26600,212.6366398
200,800,5.93,200,5.93,400,8.42,1,24000,33.24110554
600,240,2.55,450,19.42,150,2.61,0.75,3600,8518.930716
171.43,600,2.03,150,2.05,150,9.24,-0.25,8400,30.91691005
300,75,1.05,225,5.57,225,13.86,-1,8400,266.6959757
700,233.33,3.59,700,17.32,350,20.26,1,25200,964.6088332
400,266.67,2.96,300,10.74,400,8.42,1,16000,122.4175957
400,1000,40,750,40,1000,40,-1,12000,67526.34846
700,700,6.09,700,22.47,175,6.09,1,19600,2304.176577
466.67,700,2.86,525,32.33,350,15.11,-0.75,23800,2681.033629
500,125,20,250,20,500,20,0,13000,1136.191258
900,300,3.27,900,32.21,450,24.39,0.5,19800,9416.399188
600,150,6.32,600,6.32,300,10.74,-0.75,14400,1171.889358
400,600,2.79,150,3.16,600,19.26,-0.75,24000,472.0686071
900,360,3.05,675,46.54,675,14.21,0,14400,20448.76712
500,500,5.88,250,16.32,375,5.88,0.75,15000,181.6082855
1000,400,10.53,750,60,1000,65.26,1,16000,28067.94597
700,280,28,350,28,700,37.95,0.5,14000,4273.644325
400,1000,4.26,750,29.61,750,46.18,1,20000,6976.095769
333.33,1000,4.88,1000,54.21,500,8.68,-1,20000,12177.82286
900,300,36,675,36,675,36,0.5,10800,19090.79376
280,700,3.26,350,15.11,175,12.71,-1,2800,3751.835089
900,360,20,450,36,450,34.34,-0.75,16200,8287.136609
600,200,2.45,300,14.05,600,8.21,0.5,13200,375.0982363
500,250,1.96,250,19.08,250,7.11,-1,8000,691.259607
400,114.29,2.76,200,4.95,400,4,-0.25,10400,69.69121951
300,100,2.22,225,13.86,300,11.84,-0.25,10200,345.339898
400,160,1.45,100,2.11,300,14.05,0.5,15200,64.89240789
1000,333.33,5.71,500,12.37,250,10.79,-0.25,30000,641.767995
285.71,1000,7.41,250,18.16,500,36.32,-0.75,22000,2192.008689
700,466.67,3.41,700,50.84,350,12.53,0.25,15400,16149.17913
900,360,4.86,225,11.37,225,5.57,0,9000,382.1512421
500,500,7.69,250,8.95,125,7.69,-1,3000,695.1915054
1000,666.67,5.13,250,11.71,750,51.71,-0.25,40000,3146.939944
600,600,24,150,24,450,24,0,9600,1273.807702
900,300,7.83,675,44.05,450,26.05,0,36000,4925.890919
900,257.14,4.62,675,24.16,225,18,-1,32400,1460.994172
1000,666.67,5.71,500,40,1000,50.53,-0.5,28000,10964.1629
500,1000,15.38,1000,15.38,750,18.55,0.25,20000,7227.954589
500,333.33,4.76,500,32.63,250,10.79,0.75,13000,2816.973649
200,700,2.55,525,20.72,175,8.84,0.5,19600,894.1512427
166.67,500,20,250,20,375,20,-0.5,14000,1062.115235
800,320,5.16,400,18.74,200,7.16,0.25,17600,757.0198406
400,400,1.45,100,1.45,100,1.45,0.5,2400,23.05604654
450,900,10.59,900,65.37,450,19.42,0,9000,106935.6005
500,500,1.96,375,25.86,250,2.5,-0.75,20000,797.0762486
800,533.33,6.4,200,6.42,800,16.84,0,22400,318.8267922
200,800,4.57,200,13.79,400,5.47,0,14400,146.928616
200,500,6.67,125,6.67,125,6.67,-0.25,17000,17.82991993
466.67,700,6.09,525,38.13,700,25.05,0.25,7000,21366.36866
600,171.43,4.44,300,21.79,450,14.45,0.75,14400,538.0623216
257.14,900,4.86,900,12.32,225,17.17,-0.5,12600,2356.263127
1000,500,6.45,500,32.63,500,6.84,-0.75,12000,6543.899424
800,800,5.16,400,21.68,400,12.84,0.75,14400,1243.723459
1000,250,3.77,500,34.47,500,25.26,-1,26000,3798.347044
333.33,1000,4.44,750,43.42,250,19.08,-1,38000,2965.57248
1000,285.71,6.45,250,18.16,750,10.26,1,16000,334.2071234
125,500,3.7,375,25.86,125,3.7,-0.25,14000,1084.015188
166.67,500,2.04,500,32.63,375,20.33,0.25,11000,4297.966822
900,450,12,225,13.86,450,12,-0.25,12600,528.9776663
233.33,700,20,525,20,525,38.13,-0.25,5600,19307.61491
600,150,10.91,600,32.53,450,17.76,-1,12000,7982.069093
500,500,2.04,250,7.11,500,30.79,-0.5,8000,1993.303989
1000,400,5.71,750,15.79,250,7.11,0.5,20000,2436.101853
266.67,400,2.42,200,2.74,300,9.63,-1,9600,118.0564197
600,200,2.45,150,9.79,600,32.53,-0.75,15600,1596.369457
142.86,500,1.96,250,4.34,125,3.09,0.75,12000,27.03179454
171.43,600,7.06,600,23.68,150,9.79,0.25,15600,1922.350227
500,1000,4.26,1000,28.42,750,57.24,-0.5,28000,19614.33282
333.33,1000,5.71,500,34.47,750,15.79,0.5,34000,1473.154389
600,600,2.35,450,19.42,300,10.74,0.75,15600,1021.677514
400,266.67,3.2,200,3.47,200,10.84,-0.5,12000,74.50382838
150,300,1.54,225,8.05,300,20.68,0.5,8400,366.9212524
85.71,300,3.53,75,3.53,300,11.84,0.5,6600,110.9183671
500,125,2.86,500,32.63,250,14.47,-0.25,13000,5712.767858
250,1000,6.06,500,8.68,1000,28.42,0.25,14000,4689.77634
300,120,4.62,300,15.16,225,6.39,-0.75,9000,657.9498858
500,1000,8,750,32.37,250,8,-0.5,24000,4397.727617
125,500,1.89,125,8.16,125,9.08,-0.5,3000,221.5725259
200,400,1.4,300,8.53,100,6.16,-1,1600,683.4142146
900,900,6.67,675,21.67,450,6.67,1,12600,6109.938245
285.71,1000,40,750,40,1000,40,-0.75,40000,13507.18407
150,300,1.4,300,15.16,75,1.4,0.75,10800,213.6824599
600,150,4.14,300,17.37,300,15.16,0,14400,579.9104958
600,600,7.06,300,20.68,300,24,0.25,3600,7575.359906
800,200,3.02,600,41.37,600,12.63,-0.25,17600,10710.53244
200,400,4.71,300,14.05,200,13.79,-0.25,11200,478.9294342
175,700,12.73,700,12.73,700,35.37,0.5,9800,7788.992227
900,225,4.86,450,34.34,900,72,-0.5,7200,53296.63712
500,142.86,4.35,500,28.95,500,28.95,0,19000,3186.50467
142.86,500,1.82,375,10.66,125,8.16,-0.25,5000,1208.101546
800,800,3.27,200,16,200,3.27,0.25,3200,2450.614021
700,700,2.98,525,12.99,700,9.58,0.5,9800,3348.838581
400,400,2.42,100,6.53,200,10.11,-0.25,5600,68.65514904
100,300,5.45,75,5.45,225,13.03,1,6600,61.17458628
900,225,3.27,675,19.18,675,26.64,0.5,14400,5131.482905
228.57,800,2.91,400,6.95,600,14.84,0,24000,380.5111703
500,500,5.88,250,8.95,500,25.26,1,8000,716.1893718
120,300,2.4,225,17.17,75,4.34,-0.75,5400,302.1340009
700,200,5.19,350,22.84,175,8.2,0.25,22400,466.7797245
250,500,9.09,500,10.53,125,9.09,-1,10000,263.6633633
600,600,2.35,300,10.74,450,34.34,-0.75,22800,1296.876462
200,300,1.4,225,14.68,225,17.17,0,4800,868.8134598
400,100,2.16,100,6.16,100,6.53,0,4800,36.01308984
600,240,6.32,450,19.42,150,6.32,-0.75,22800,730.8683493
320,800,14.55,800,43.37,600,14.55,0,11200,28257.16613
266.67,800,5.52,600,25.89,600,14.84,-1,14400,6536.310214
133.33,400,1.95,100,7.63,100,4.32,-0.25,10400,13.11882696
600,400,4.44,300,5.21,150,6.47,-1,18000,54.38167378
600,600,3.87,450,4.5,300,7.42,0.75,20400,130.7841818
600,900,4.86,450,21.08,675,46.54,0.75,7200,9189.621144
75,300,5.45,225,7.22,225,14.68,0.5,4800,299.5004742
500,333.33,5.88,375,7.89,375,17.57,0.5,20000,262.7485244
533.33,800,2.71,400,14.32,200,7.16,-0.75,11200,614.4175938
257.14,900,13.85,900,48.79,900,45.47,0.5,21600,18863.75255
400,400,1.63,200,7.16,200,12.32,1,4000,285.060099
500,333.33,2.13,375,25.86,375,27.24,-0.75,14000,3180.048125
250,500,5.26,125,5.26,375,20.33,0.75,3000,510.0722367
100,400,1.45,300,16.26,400,29.05,0,9600,1889.377636
285.71,1000,5.41,750,51.71,1000,80,0.5,24000,27359.7473
700,200,6.67,525,14.92,700,19.89,0.25,5600,11096.27464
800,320,3.72,400,5.47,200,7.16,-1,30400,73.32427507
466.67,700,2.3,175,12.07,350,18.97,1,23800,100.2354441
1000,1000,3.64,500,17.89,750,54.47,0.5,6000,20218.67555
150,300,4.62,300,14.05,150,4.62,-0.75,10200,299.8791915
320,800,4.32,400,17.26,600,43.58,0,8000,8071.009398
160,400,2.58,100,2.58,400,27.58,0.25,14400,739.2186023
600,900,20,675,20,900,25.58,0.5,14400,6927.242785
600,171.43,2.67,300,3,300,11.84,-0.5,7200,473.0058372
333.33,500,14.29,500,28.95,500,28.95,1,7000,7116.921861
800,800,2.71,800,61.05,400,12.84,0.75,12800,34605.97261
450,900,13.85,675,46.54,675,21.67,0.5,16200,11391.71804
600,171.43,4.8,450,17.76,600,45.79,-0.25,6000,16880.27432
200,600,2.03,150,10.34,600,23.68,0,4800,2233.049844
266.67,800,2.62,600,25.89,800,19.79,1,12800,4485.334907
166.67,500,2.13,125,3.09,125,2.17,-0.5,10000,8.538610934
700,350,4.52,175,4.52,350,7.37,1,23800,16.86867082
266.67,400,16,200,16,400,29.05,0.75,6400,1242.512312
500,166.67,2.7,125,5.86,500,30.79,0,9000,1301.380101
160,400,3.48,200,7.16,400,24.63,-0.25,8000,1241.977866
300,200,1.54,150,8.13,225,12.2,-0.75,10800,117.2559521
400,600,3.24,150,10.89,600,14.84,-0.75,7200,657.4809173
700,466.67,5.6,525,42,525,9.12,0.25,22400,3607.81803
466.67,700,2.37,700,32.79,350,20.26,-1,22400,3118.593779
280,700,7.37,350,15.11,525,30.39,0.25,2800,13151.20747
400,114.29,11.43,200,11.43,300,11.43,-0.25,5600,612.9119722
500,166.67,7.69,250,10.79,125,8.62,-0.25,18000,135.9763265
800,800,8.42,200,8.42,600,39.16,-1,25600,1937.323754
400,800,3.02,800,58.11,200,7.16,0,19200,19688.69081
320,800,4.85,800,58.11,400,30.53,0.5,28800,9218.458448
400,160,1.51,300,10.74,100,3.95,-0.75,3200,383.7073785
1000,1000,11.76,1000,76.32,500,38.16,0.5,26000,37116.66603
160,400,2.29,100,6.53,200,3.47,1,4000,25.0917363
240,600,4.44,600,48,300,8.53,-0.75,24000,5749.032569
600,150,3.08,300,12.95,600,34.74,0,22800,1585.530974
500,500,3.23,375,12.04,250,5.26,-0.25,16000,511.7387232
300,75,2.22,225,10.54,300,11.84,-0.75,5400,762.5099733
800,228.57,2.62,600,39.16,200,16,-0.25,17600,9415.685595
1000,250,4.08,250,4.34,500,14.21,0.75,38000,68.16505497
300,200,4,225,9.71,150,7.03,0,4800,444.7731446
350,700,3.41,175,5.62,175,12.07,-0.25,4200,359.8388083
100,400,4.71,200,7.89,400,26.11,0,12000,998.136903
500,1000,4.08,500,25.26,250,16.32,-0.25,36000,1009.220427
1000,666.67,5.71,750,37.89,250,5.71,0.75,22000,5973.774909
600,400,3.64,450,6.16,450,29.37,-0.75,16800,1672.285441
700,280,2.98,175,13.36,700,45.68,0.25,7000,4993.870849
200,800,14.55,600,19.26,800,58.11,0.5,27200,6889.387794
900,900,3.53,450,12.79,675,41.57,-0.25,25200,2892.241292
266.67,400,2.96,100,6.16,200,13.79,0.5,11200,45.11695379
700,700,3.78,175,6.91,525,9.12,-1,14000,164.1913309
700,466.67,15.56,700,19.89,525,15.56,-0.75,22400,3920.310066
700,700,9.33,350,9.33,350,22.84,0,9800,1358.384926
600,171.43,2.45,300,18.47,450,7.82,1,24000,163.6504711
500,166.67,2.86,250,20,500,21.58,0,17000,754.344339
400,200,2.29,100,6.89,400,23.16,0.25,16000,359.2031626
800,400,9.41,400,9.41,800,46.32,-0.25,27200,4196.756293
400,100,8.89,200,13.05,100,8.89,-0.25,15200,120.5038759
100,300,1.13,75,2.96,150,2.05,0.75,1800,16.10241849
114.29,400,3.48,300,16.26,400,18.74,0.25,8800,1005.058826
320,800,3.02,200,4.21,400,17.26,1,20800,101.467828
700,175,15.56,700,22.47,700,15.56,0.5,16800,3844.347409
800,266.67,4.85,200,12.32,400,21.68,0,25600,253.0120318
160,400,2.29,100,3.21,400,21.68,1,12000,290.035446
320,800,22.86,400,22.86,200,22.86,-0.75,16000,1841.287349
200,300,0.98,225,7.22,150,4.26,-0.25,4200,380.3555103
171.43,600,1.97,300,21.79,150,3.71,-1,9600,353.4725661
600,171.43,3.24,450,14.45,600,34.74,0.75,7200,4763.741351
333.33,500,2.44,250,5.26,125,2.44,0.5,9000,87.73223332
500,500,1.64,125,5.39,375,3.75,0,3000,210.2325263
600,150,2.18,450,21.08,450,6.16,0,19200,1151.185684
257.14,900,20,675,31.62,450,21.08,0.5,18000,4762.772818
100,400,2.05,200,12.32,200,7.16,1,5600,179.5831461
500,250,1.64,250,19.08,500,25.26,0.25,16000,838.2408885
600,400,2.55,300,10.74,450,24.39,-0.25,15600,828.3178488
266.67,800,3.02,600,34.74,200,6.42,-0.25,32000,2313.04027
400,133.33,7.27,300,8.53,300,18.47,0.25,2400,3624.928971
233.33,700,2.37,700,22.47,700,27.63,-0.25,25200,3925.687264
280,700,5.19,525,18.79,175,10.78,1,11200,1729.598048
85.71,300,5.45,75,5.45,75,5.45,0,6000,10.27396015
166.67,500,1.89,125,5.39,375,12.04,-0.75,10000,206.5665351
466.67,700,12.73,525,18.79,525,32.33,1,26600,1111.841464
150,600,3.64,600,48,600,14.84,0,9600,17673.0126
166.67,500,11.11,125,11.11,125,11.11,-0.75,20000,49.09846723
500,166.67,3.23,375,23.09,125,3.23,0.25,7000,2523.757079
800,533.33,7.62,800,8,600,10.42,-0.25,30400,1398.634629
175,700,3.26,700,40.53,525,28.46,-1,14000,13006.65068
1000,666.67,6.45,750,57.24,750,15.79,0.5,26000,11182.531
360,900,2.95,450,22.74,225,5.57,-1,14400,614.8010788
400,133.33,3.48,100,3.48,400,9.89,0.75,11200,50.55603641
500,500,1.69,375,13.42,375,24.47,1,11000,816.4822923
800,800,10.67,200,16,600,14.84,-0.75,22400,402.0278534
900,900,4.39,450,34.34,675,54,1,21600,3803.920179
900,900,2.95,450,9.47,225,5.57,0.5,23400,328.7687922
300,300,1.22,225,12.2,75,2.41,-0.25,7800,278.0021155
900,225,3.67,450,32.68,675,29.13,-0.5,5400,37252.47767
450,900,5.14,900,65.37,225,10.54,0.25,25200,19871.35693
1000,250,5.41,500,27.11,250,7.11,0.75,36000,581.1715215
700,700,4.24,525,20.72,700,32.79,1,14000,3088.357012
400,200,6.15,100,6.15,100,7.63,0.5,3200,59.02523522
200,700,6.09,700,32.79,175,7.55,0,25200,2986.497059
700,466.67,2.75,525,34.26,525,18.79,1,16800,2695.2302
600,400,2.55,300,16.26,300,12.95,0.25,20400,269.6073794
400,600,5.71,600,45.79,600,28.11,0.75,15600,7182.251781
257.14,900,6.67,450,6.67,675,21.67,-0.75,10800,3370.341754
360,900,7.2,450,29.37,675,24.16,-0.75,34200,2340.647172
800,800,5.93,800,55.16,800,43.37,0.75,6400,118406.4424
400,800,3.02,400,5.47,400,4,0,16000,243.1143971
900,300,3.4,450,24.39,450,7.82,0.5,14400,1894.300489
120,300,2.07,75,3.51,225,11.37,-0.25,9000,71.40119639
600,240,4.44,600,17.05,300,19.58,-1,20400,1422.969629
360,900,3.83,450,29.37,225,18,-0.25,12600,3835.895145
300,75,1.71,75,2.13,150,11.45,-1,6600,39.93753605
1000,1000,3.28,500,14.21,750,48.95,-1,30000,5538.528078
600,600,2.67,450,6.16,300,22.89,-0.5,20400,666.1983729
300,100,1.62,225,3.08,150,2.61,1,7200,21.39554758
350,700,6.67,700,45.68,350,26.71,1,18200,6567.45802
500,200,4.76,500,17.89,500,23.42,1,13000,1436.941995
600,400,2.45,450,24.39,450,36,-0.25,6000,16131.51215
1000,285.71,3.92,1000,57.89,750,60,0.25,10000,127245.7065
800,320,2.71,800,19.79,600,12.63,0.25,9600,16582.72245
700,700,15.56,525,15.56,700,15.56,0.5,14000,2345.262141
900,360,36,450,36,675,49.03,0,1800,232699.4359
225,900,3.4,225,17.17,675,24.16,-0.25,9000,2763.9871
500,250,3.45,375,24.47,375,5.13,-0.75,17000,1249.354455
300,300,1.4,150,8.13,150,8.68,-0.75,7200,117.4677597
700,700,28,700,28,175,28,-0.25,22400,6559.214044
600,200,17.14,150,17.14,450,17.14,0,15600,422.7222681
900,300,3.16,225,18,450,12.79,0.5,28800,142.7313053
400,1000,5.71,750,60,500,36.32,0.25,6000,117057.3362
600,200,2.03,150,11.45,450,11.13,1,22800,55.90348214
133.33,400,2.58,200,7.16,400,27.58,-0.25,10400,1359.929178
300,120,1.94,300,19.58,225,17.17,-0.75,3600,4404.986312
600,600,3.64,300,16.26,150,6.47,0,12000,639.8460952
600,150,24,600,24,300,24,0.75,24000,1355.724605
600,300,2.93,300,21.79,450,36,0.25,22800,1146.190581
1000,285.71,3.51,500,10.53,750,18.55,0.5,40000,430.3651961
150,300,4,150,7.58,225,14.68,0,9600,127.9816862
320,800,4.85,200,4.85,400,23.16,-0.75,20800,490.2811396
300,300,3.53,150,3.53,75,5.17,0,9600,16.53202016
266.67,400,4.21,200,10.11,200,9.37,-1,10400,190.012161
500,1000,3.28,500,36.32,250,9.87,-0.75,36000,1539.344081
466.67,700,3.41,175,12.71,175,8.84,0,22400,50.81249339
500,333.33,1.96,125,6.78,125,9.08,0.25,15000,16.27787227
100,300,3.53,225,8.88,225,13.03,0,12000,135.2601924
900,257.14,3.83,900,55.42,900,18.95,-0.5,32400,23626.60076
900,900,16.36,450,21.08,450,16.36,-1,30600,1453.749001
120,300,1.94,225,3.91,150,3.16,0.5,4200,102.5986281
500,200,1.75,250,17.24,250,19.08,0.75,20000,171.6752778
900,257.14,3.27,675,26.64,225,10.54,0.5,21600,2783.440803
900,300,20,450,27.71,225,20,0,21600,1972.400048
266.67,800,3.27,200,3.27,200,4.95,0.75,32000,5.518175207
466.67,700,4.52,175,8.2,175,14,-0.75,4200,811.071042
200,600,13.33,150,13.33,600,21.47,-0.5,14400,1494.741206
200,600,2.67,150,7.58,150,4.82,-1,19200,22.41019501
600,171.43,2.93,300,5.21,600,34.74,-1,18000,2152.002548
125,500,6.67,250,10.79,500,16.05,-0.5,9000,1377.246978
200,500,2.13,250,13.55,375,21.71,0.75,3000,2246.230995
600,150,24,600,36.95,150,24,-0.25,19200,6626.412125
900,225,5.81,675,6.75,900,65.37,0,28800,10054.44208
1000,400,3.64,1000,72.63,750,26.84,-0.75,36000,38069.09772
1000,666.67,4.65,750,18.55,500,28.95,0.75,34000,1647.984225
900,600,3.67,900,55.42,900,28.89,-0.75,25200,34725.71682
900,900,20,675,31.62,450,31.03,-0.75,9000,35255.89209
700,280,3.59,525,40.07,350,26.71,0,22400,4175.84284
233.33,700,5.19,525,36.2,175,5.19,-0.5,11200,4912.957808
400,114.29,2.29,400,26.11,300,19.58,-0.25,16000,1786.705115
900,450,7.83,900,62.05,900,28.89,0,25200,29161.00229
200,500,2.33,500,23.42,250,7.11,0.25,9000,3131.797433
900,900,12,225,12,225,15.51,-0.5,27000,196.0655533
800,800,6.96,200,14.53,600,12.63,-0.5,6400,1436.447122
200,500,1.82,375,3.75,375,30,-0.25,17000,906.9513899
600,200,3.08,450,12.79,300,11.84,-1,4800,3628.00304
400,200,2.42,300,17.37,200,10.84,-0.25,4000,3866.842763
700,175,9.33,175,9.33,175,9.33,0.75,19600,36.24653226
75,300,4.62,300,4.62,150,4.82,-0.75,10800,50.72698022
400,266.67,1.36,400,17.26,200,10.11,-0.5,15200,986.7177723
466.67,700,9.33,175,10.13,175,9.33,0.75,5600,237.5248319
1000,1000,8.7,250,8.7,250,8.7,1,34000,41.33234795
900,257.14,36,450,36,675,36,-0.75,7200,34502.28381
266.67,800,3.4,600,41.37,600,45.79,0.5,6400,32105.40837
600,900,13.85,225,13.85,450,36,-0.75,28800,1192.48959
333.33,1000,10.53,250,11.71,500,28.95,0.75,32000,424.7356198
500,1000,8,750,57.24,250,8,0,28000,10882.97096
75,300,1.33,150,7.03,150,6.47,0.25,3600,102.3853191
700,175,2.86,350,8.66,175,8.84,-0.5,7000,1156.249338
400,200,1.57,200,8.63,200,5.68,0.5,16000,34.53501271
1000,400,15.38,1000,24.74,1000,43.16,0.25,14000,33079.78425
700,700,6.09,525,11.05,350,28,-0.75,11200,5075.344845
450,900,6.21,225,10.54,900,48.79,-0.25,9000,11917.74537
900,225,4.39,450,9.47,450,27.71,-0.5,16200,2061.719494
450,900,8.57,225,8.57,900,42.16,0.75,10800,4147.315438
900,900,25.71,225,25.71,900,58.74,-0.5,21600,9803.891072
233.33,700,28,700,53.42,700,50.84,-0.75,7000,99961.6879
400,114.29,3.2,200,13.05,400,8.42,-0.75,12800,251.0358293
350,700,12.73,175,12.73,700,35.37,-0.25,11200,4112.162141
280,700,2.64,350,12.53,525,40.07,0.75,14000,1900.173373
900,300,5.14,900,55.42,900,68.68,-0.25,10800,137888.1868
1000,400,28.57,750,37.89,750,57.24,1,38000,5334.766175
266.67,400,2.76,100,5.05,100,7.63,0.25,10400,9.800851574
400,1000,22.22,750,22.22,500,38.16,1,8000,18237.88031
400,100,7.27,400,20.21,100,7.63,0.25,13600,773.1130486
300,600,2.26,300,10.74,150,2.26,-0.75,6000,247.0867931
200,300,1.82,225,13.86,300,10.74,0.5,5400,459.1457346
120,300,6.67,150,10.89,150,7.03,-1,8400,105.871235
240,600,2.79,150,2.79,150,7.58,1,7200,19.24668717
333.33,1000,7.41,750,32.37,750,24.08,0,14000,15427.03656
450,900,13.85,900,13.85,900,35.53,0,10800,21952.19664
700,466.67,2.55,700,43.11,525,9.12,0.5,15400,10928.89008
900,900,4.39,900,18.95,675,39.08,0.25,21600,9061.526217
150,600,3.08,300,4.11,600,21.47,1,10800,602.5266673
800,320,5.52,200,13.05,800,34.53,-0.75,22400,2171.112494
200,700,2.64,350,15.11,700,19.89,-0.5,11200,3230.550409
360,900,25.71,450,25.71,900,48.79,-0.5,34200,8467.894364
1000,400,22.22,500,32.63,750,22.22,-1,18000,8847.297172
160,400,1.95,200,11.58,300,15.16,0.75,11200,158.8242569
700,466.67,3.11,525,12.99,525,12.99,-0.25,15400,2160.940075
240,600,13.33,300,13.33,300,22.89,-0.25,6000,2123.153221
666.67,1000,11.76,500,12.37,750,51.71,-1,12000,15587.75487
400,133.33,1.45,100,3.58,100,1.45,-0.25,15200,2.943578041
800,320,3.9,600,30.32,400,5.47,1,28800,1219.903434
166.67,500,2.7,125,10,250,8.03,-0.25,9000,74.68574765
400,600,2.18,150,6.47,450,22.74,0.75,20400,254.4281727
133.33,400,1.86,200,2,100,6.89,-0.75,12800,15.98101486
200,300,1.05,150,3.16,300,18.47,1,3000,294.7159879
300,300,1.62,75,1.62,150,5.37,0.5,2400,13.16015039
533.33,800,6.4,600,28.11,200,11.58,-0.75,20800,1682.195459
114.29,400,2.29,300,11.84,200,5.68,0.5,9600,226.9219494
600,300,1.97,450,7.82,600,14.84,0,18000,610.3063785
600,600,4.14,300,11.84,300,8.53,0,4800,2676.981371
400,600,3.43,450,12.79,300,3.43,1,7200,1757.059706
125,500,3.45,125,5.86,250,8.03,-0.25,19000,28.67799297
300,85.71,2.86,225,9.71,300,22.89,0.5,10800,373.0122839
1000,1000,18.18,750,29.61,750,48.95,0.5,22000,9655.915153
900,600,9.47,900,9.47,225,17.17,0.75,23400,1760.670731
166.67,500,14.29,250,18.16,125,14.29,0.75,3000,2005.073037
175,700,28,525,28,350,28,-1,2800,42668.4132
600,400,5.22,300,8.53,600,28.11,0.25,19200,946.6066657
700,350,2.55,175,4.33,525,7.18,1,16800,27.80698455
700,200,2.46,350,16.39,175,12.71,-0.25,7000,3093.13015
700,350,2.55,525,12.99,350,20.26,-0.25,5600,13221.47926
400,1000,4.44,500,16.05,250,10.79,0,10000,3474.199797
1000,285.71,10.53,250,10.53,250,18.16,0.75,30000,92.40914989
800,266.67,4.32,800,37.47,400,14.32,0.75,22400,5440.989193
300,150,8.57,75,8.57,225,14.68,-0.25,8400,119.6104321
1000,400,3.51,1000,54.21,1000,28.42,-0.25,12000,132372.5532
500,142.86,1.75,500,8.68,250,20,1,16000,346.3189753
266.67,400,3.48,200,16,100,3.48,-1,6400,145.9710567
600,400,17.14,450,21.08,450,17.14,-1,6000,12108.10868
500,500,1.64,250,4.34,125,5.86,-0.5,11000,97.89117095
257.14,900,36,900,38.84,900,36,-0.25,27000,15459.94302
175,700,8.24,700,19.89,175,8.24,-0.5,22400,1285.395348
533.33,800,22.86,400,22.86,600,48,0.25,24000,3404.803861
200,500,1.69,375,25.86,500,12.37,1,5000,4193.760173
360,900,4.39,225,6.39,675,9.24,-0.25,19800,148.5564455
600,300,2.93,150,5.37,300,9.63,1,18000,23.30650017
500,250,3.45,250,9.87,125,7.24,0.25,5000,650.0294307
1000,250,40,1000,65.26,500,40,0.75,40000,12047.30741
700,466.67,12.73,350,12.73,525,28.46,0,16800,1346.22696
900,450,4.62,675,49.03,675,49.03,-1,18000,27666.19539
800,266.67,8.42,600,19.26,200,13.05,1,27200,649.2696117
228.57,800,4.57,600,30.32,800,19.79,0.75,19200,3333.747245
600,200,9.23,300,10.74,600,12.63,0.75,6000,1098.168428
500,1000,11.76,500,38.16,250,11.76,0,32000,1930.795059
266.67,800,3.9,200,16,600,19.26,0.75,4800,1254.879754
200,800,4.32,400,20.21,200,13.05,-0.5,9600,1851.845324
300,100,1.22,75,1.22,225,9.71,0.5,9000,25.80901646
1000,500,5.13,750,57.24,750,32.37,0.5,16000,23725.56898
450,900,20,675,39.08,900,25.58,-1,36000,8158.480975
500,166.67,2.86,375,7.89,125,7.24,-0.5,13000,323.9987269
